93	-2.108291	5.021366
94	-2.799940	4.299132
95	-2.326074	5.179729
96	-2.665231	6.120459
97	-3.470604	5.527690
98	-3.931542	4.640258
99	-3.261942	3.897537
100	-2.461368	4.496771
101	-3.155883	3.777293
102	-2.397525	3.125454
103	-1.556653	3.666689
104	-0.666810	4.122955
105	0.136502	3.527396
106	-0.328559	4.412675
107	0.670054	4.360011
108	0.260327	3.447803
109	1.254988	3.344609
110	0.434943	3.916908
111	-0.290659	3.228794
112	0.706143	3.148887
113	0.618312	2.152752
114	1.318451	1.438745
115	1.903212	0.627540
116	2.704864	1.225331
117	1.712925	1.098614
118	2.585382	0.609922
119	2.053986	-0.237202
120	2.519807	0.647676
121	3.135739	-0.140123
122	3.524061	0.781401
123	4.515708	0.910383
124	3.810755	1.619637
125	3.545457	2.583803
126	2.548576	2.662733
127	1.649544	3.100616
128	0.800919	2.571621
129	1.769782	2.819217
130	2.086111	1.870567
131	2.174949	0.874521
132	1.507890	0.129516
133	0.976353	0.976552
134	0.229728	0.311307
135	-0.743164	0.080048
136	-1.053534	1.030664
137	-1.952451	0.592545
138	-2.734781	-0.030319
139	-2.742562	-1.030289
140	-2.737420	-0.030302
141	-2.586682	-1.018876
142	-1.638040	-0.702522
143	-2.637869	-0.684022
144	-3.215238	-1.500505
145	-4.027198	-2.084218
146	-3.944141	-3.080763
147	-4.703072	-3.731933
148	-4.702917	-2.731933
149	-4.535878	-1.745983
150	-4.827014	-2.702665
151	-4.689290	-1.712194
152	-3.736064	-1.409937
153	-4.092446	-0.475597
154	-5.074885	-0.289012
155	-5.595757	0.564623
156	-6.395074	1.165533
157	-5.943631	2.057833
158	-6.288993	2.996303
159	-6.653253	2.065006
160	-7.223724	2.886323
161	-6.393908	2.328286
162	-6.465067	3.325751
163	-6.665502	4.305458
164	-6.366655	3.351157
165	-7.313515	3.672804
166	-6.808954	2.809427
167	-6.041574	3.450620
168	-6.447181	4.364667
169	-6.393588	5.363230
170	-7.220334	4.800654
171	-6.633932	3.990634
172	-6.002121	4.765757
173	-5.555858	5.660659
174	-6.502581	5.338609
175	-7.350710	5.868398
176	-8.194235	6.405488
177	-7.390797	7.000876
178	-6.633240	7.653646
179	-7.633027	7.632975
180	-7.268525	8.564178
181	-7.293992	7.564503
182	-6.629260	8.311585
183	-5.638773	8.449185
184	-5.527343	9.442957
185	-4.531156	9.355711
186	-3.759370	9.991593
187	-3.065207	10.711411
188	-3.557441	11.581874
189	-3.314489	12.551912
190	-3.459040	13.541410
191	-4.361740	13.971682
192	-3.620462	13.300483
193	-4.453782	13.853274
194	-5.341481	14.313699
195	-4.616921	13.624487
196	-5.203840	14.434132
197	-4.515467	13.708775
198	-4.775098	14.674483
199	-4.846883	13.677063
200	-5.109850	14.641868
201	-6.056954	14.962795
202	-6.773695	14.265455
203	-6.084147	13.541214
204	-5.491608	12.735673
205	-5.863742	13.663852
206	-6.733609	13.170565
207	-5.809116	13.551766
208	-6.009693	14.531444
209	-6.981281	14.294763
210	-7.977968	14.376086
211	-8.732034	15.032886
212	-9.729774	14.965696
213	-9.887445	13.978204
214	-10.881680	13.870986
215	-11.220735	12.930219
216	-10.523004	13.646579
217	-11.289021	13.003759
218	-10.514592	12.371098
219	-11.292885	12.998999
220	-11.588008	12.043540
221	-10.669318	11.648560
222	-9.699162	11.406076
223	-9.188985	10.546007
224	-10.022855	11.097967
225	-9.235621	11.714621
226	-8.805530	12.617406
227	-9.498149	13.338710
228	-8.709799	12.723483
229	-9.709516	12.747271
230	-10.437908	13.432432
231	-9.707247	14.115172
232	-9.507392	15.094997
233	-9.331930	16.079484
234	-10.159084	16.641458
235	-11.099297	16.300869
236	-10.642417	15.411341
237	-11.519714	15.891289
238	-10.524521	15.989222
239	-9.698519	16.552890
240	-9.886558	15.570729
241	-10.886557	15.569273
242	-11.627735	14.897964
243	-11.046915	14.083932
244	-10.588015	14.972420
245	-10.650854	15.970444
246	-11.400645	16.632118
247	-12.023308	17.414609
248	-12.638496	18.202989
249	-11.922892	18.901495
250	-11.472475	18.008677
251	-10.854037	17.222843
252	-11.848816	17.120786
253	-12.728892	16.645955
254	-12.197293	17.492950
255	-13.196689	17.458194
256	-13.339064	16.468381
257	-13.202147	17.458963
258	-14.197437	17.362024
259	-15.031196	16.809895
260	-15.930870	17.246457
261	-16.550244	16.461361
262	-17.496841	16.138941
263	-18.067120	16.960392
264	-17.322080	16.293373
265	-16.383438	16.638268
266	-17.167804	17.258567
267	-17.856249	16.533279
268	-16.953385	16.103353
269	-17.431545	15.225080
270	-16.526198	15.649753
271	-16.937359	16.561316
272	-16.516662	15.654115
273	-16.161794	16.589032
274	-15.224989	16.938882
275	-14.957671	17.902490
276	-15.724664	17.260835
277	-16.454617	17.944333
278	-15.740137	18.643989
279	-14.867110	18.156317
280	-14.002673	18.659058
281	-14.856543	19.179544
282	-14.121263	18.501781
283	-14.754491	19.275746
284	-15.593805	19.819392
285	-16.221663	19.041064
286	-17.203732	18.852543
287	-16.249648	19.152083
288	-15.895323	20.087205
289	-15.215034	19.354262
290	-16.212015	19.431899
291	-15.306909	19.006714
292	-15.100348	18.028280
293	-14.145145	18.324230
294	-13.430901	19.024127
295	-13.273930	20.011731
296	-13.520987	19.042730
297	-12.946938	19.861551
298	-12.317563	19.084449
299	-11.616694	19.797739
300	-12.568281	20.105118
301	-12.011683	19.274337
302	-11.051924	19.555163
303	-12.041032	19.702352
304	-11.165848	19.218562
305	-11.696535	20.066130
306	-10.873436	19.498231
307	-11.857583	19.320874
308	-10.945983	19.731953
309	-11.006172	18.733766
310	-10.268805	19.409257
311	-10.480637	20.386563
312	-10.599816	21.379436
313	-9.623920	21.597674
314	-8.755614	21.101646
315	-9.754836	21.141082
316	-8.810498	20.812106
317	-9.669016	21.324888
318	-10.593079	20.942648
319	-10.386165	19.964289
320	-11.041315	20.719788
321	-10.606141	19.819441
322	-10.166669	18.921185
323	-10.660491	18.051621
324	-11.359054	18.767170
325	-10.412584	19.089964
326	-10.571509	18.102674
327	-9.571513	18.099996
328	-10.307717	18.776756
329	-10.905880	19.578130
330	-9.930476	19.357702
331	-8.955301	19.136268
332	-8.190344	19.780349
333	-7.726334	18.894519
334	-6.728472	18.959870
335	-6.035963	18.238460
336	-5.344127	18.960516
337	-4.523462	19.531924
338	-5.069069	20.369966
339	-4.121660	20.689991
340	-4.960176	20.145114
341	-3.966533	20.032539
342	-2.987393	19.829350
343	-3.885531	19.389635
344	-2.947204	19.735384
345	-3.537084	20.542874
346	-2.581775	20.838482
347	-2.952454	19.909722
348	-2.157463	19.303100
349	-1.176337	19.109734
350	-1.524235	20.047266
351	-2.020484	20.915447
352	-2.771149	20.254765
353	-3.660190	20.712593
354	-2.964638	21.431069
355	-3.951828	21.271520
356	-4.951631	21.251644
357	-4.200175	21.911428
358	-3.582046	21.125351
359	-4.388035	21.717282
360	-4.623189	20.745324
361	-3.888206	20.067239
362	-3.966179	19.070283
363	-3.113598	19.592879
364	-4.034359	19.202750
365	-3.303487	19.885265
366	-4.263949	19.606853
367	-4.633731	18.677734
368	-5.622247	18.828851
369	-4.987392	19.601482
370	-4.921178	18.603677
371	-5.868147	18.282353
372	-6.774749	17.860366
373	-7.690800	18.261428
374	-6.694445	18.346730
375	-6.905522	19.324200
376	-7.768222	18.818485
377	-8.661874	19.267248
378	-9.460802	19.868674
379	-9.450324	20.868619
380	-8.466525	21.047895
381	-7.780727	20.320104
382	-8.120842	19.379720
383	-8.335216	18.402969
384	-9.038012	17.691576
385	-8.038086	17.679420
386	-8.840259	18.276511
387	-8.263285	19.093273
388	-9.146498	18.624301
389	-9.575367	17.720934
390	-10.230203	16.965163
391	-10.958229	17.650712
392	-10.004661	17.951892
393	-10.839624	17.401585
394	-11.430137	16.594557
395	-10.721244	17.299873
396	-10.108257	16.509780
397	-10.654491	17.347413
398	-9.893853	17.996589
399	-10.730822	17.449338
400	-10.353197	16.523379
401	-11.293539	16.183148
402	-10.746184	15.346248
403	-11.645854	15.782817
404	-10.789247	15.266849
405	-9.826273	14.997253
406	-9.248594	14.180988
407	-9.866075	14.967574
408	-9.823382	13.968486
409	-10.164164	13.028344
410	-11.107584	13.359946
411	-11.763792	12.605366
412	-11.333278	11.702782
413	-11.364455	12.702296
414	-10.385947	12.908506
415	-11.252671	12.409717
416	-10.335797	12.010539
417	-11.329970	12.118338
418	-10.438361	11.665531
419	-11.164055	12.353549
420	-10.490014	11.614855
421	-11.211485	12.307300
422	-10.459181	12.966116
423	-10.415818	11.967057
424	-11.085022	11.223978
425	-10.965866	12.216854
426	-11.341046	13.143806
427	-10.510259	13.700397
428	-10.022230	14.573224
429	-10.688739	13.827727
430	-11.423014	14.506579
431	-12.363019	14.165419
432	-11.718245	14.929792
433	-12.631902	15.336277
434	-13.495156	15.841046
435	-13.481360	16.840951
436	-14.203021	17.533198
437	-14.591129	18.454812
438	-13.864549	17.767730
439	-14.246950	16.843734
440	-14.993440	16.178336
441	-15.684226	16.901395
442	-16.101257	15.992503
443	-17.068446	16.246561
444	-17.559883	15.375648
445	-18.401784	14.836017
446	-19.331604	15.204032
447	-18.512575	14.630281
448	-17.842720	13.887789
449	-18.797782	14.184194
450	-17.844157	14.485192
451	-18.648498	13.891024
452	-19.648005	13.922411
453	-20.115153	13.038232
454	-19.118236	12.959770
455	-18.498251	12.175156
456	-17.931195	12.998836
457	-17.035515	12.554137
458	-17.534713	13.420625
459	-17.933664	12.503653
460	-18.932014	12.446228
461	-19.688613	11.792350
462	-19.842514	12.780436
463	-19.952632	13.774354
464	-19.126899	13.210293
465	-20.003973	13.690648
466	-19.354769	12.930034
467	-20.244571	13.386380
468	-21.233847	13.240320
469	-22.150745	13.639441
470	-22.622250	12.757577
471	-21.783218	13.301660
472	-21.189226	14.106131
473	-22.033208	14.642502
474	-22.631079	13.840910
475	-21.776651	13.321340
476	-21.063819	14.022675
477	-21.172458	13.028593
478	-21.925557	13.686501
479	-22.279074	14.621929
480	-21.660850	13.835926
481	-21.258976	14.751621
482	-22.246516	14.908989
483	-21.305730	15.247991
484	-21.972756	15.993026
485	-21.051070	16.380960
486	-20.903278	17.369979
487	-21.608080	18.079382
488	-22.588425	18.276671
489	-21.850502	18.951556
490	-21.988211	19.942028
491	-22.720237	20.623305
492	-22.141576	19.807737
493	-22.198296	18.809346
494	-22.492593	19.765060
495	-21.505800	19.927048
496	-21.369857	18.936331
497	-21.016248	19.871724
498	-21.853932	19.325570
499	-22.343737	18.453738
500	-23.183891	17.911389
501	-23.830808	18.673949
502	-24.483840	19.431280
503	-25.483392	19.461218
504	-24.684836	20.063139
505	-25.520235	19.513495
506	-26.036498	20.369925
507	-25.795523	21.340456
508	-26.320890	22.191332
509	-27.013257	21.469786
510	-26.034239	21.266012
511	-26.716609	20.535004
512	-27.350697	19.761744
513	-28.346185	19.856636
514	-28.784504	20.755455
515	-29.682789	21.194869
516	-28.921805	20.546098
517	-27.926849	20.646412
518	-27.042781	21.113771
519	-26.264768	20.485523
520	-25.906426	19.551932
521	-25.997302	20.547795
522	-26.555026	19.717768
523	-26.355463	20.697653
524	-25.720320	19.925259
525	-26.085349	20.856255
526	-26.330975	21.825620
527	-27.260377	22.194687
528	-26.301948	21.909356
529	-26.423406	22.901952
530	-26.976567	22.068878
531	-26.913409	23.066882
532	-26.753545	22.079743
533	-27.167396	22.990088
534	-26.531995	22.217905
535	-25.676900	21.699433
536	-24.768706	22.117982
537	-24.340064	21.214508
538	-25.337028	21.136647
539	-26.163848	20.574181
540	-26.809529	21.337788
541	-25.809651	21.322166
542	-26.803969	21.428616
543	-26.785685	20.428783
544	-27.599911	21.009331
545	-28.535179	21.363271
546	-27.932216	22.161040
547	-28.468394	21.316935
548	-27.795445	22.056624
549	-27.175539	22.841300
550	-27.492870	21.892985
551	-26.700644	21.282758
552	-26.130590	20.461151
553	-25.395234	19.783470
554	-25.086603	20.734652
555	-24.944188	19.744845
556	-24.506233	20.643841
557	-24.929740	21.549734
558	-25.888892	21.266845
559	-25.154066	20.588590
560	-24.217368	20.238451
561	-23.961005	19.271871
562	-22.969097	19.144908
563	-23.860649	19.597825
564	-22.962373	20.037256
565	-22.001686	20.314892
566	-21.307810	19.594798
567	-20.632529	18.857237
568	-21.040076	17.944053
569	-21.696861	17.189974
570	-22.241552	16.351338
571	-22.302551	15.353200
572	-22.793584	14.482059
573	-23.644013	13.955969
574	-22.953944	13.232225
575	-23.833318	12.756092
576	-24.236999	13.670992
577	-24.250179	12.671079
578	-25.250056	12.686785
579	-24.445595	12.092779
580	-24.507975	13.090832
581	-25.507938	13.099422
582	-26.326804	12.525437
583	-26.011325	13.474370
584	-26.098331	14.470577
585	-26.437585	15.411272
586	-27.149823	14.709334
587	-27.050991	15.704438
588	-26.888693	14.717696
589	-27.551650	13.969039
590	-27.587702	12.969689
591	-27.162634	12.064527
592	-28.015036	12.587414
593	-28.969022	12.887267
594	-29.802519	13.439790
595	-30.522492	12.745788
596	-29.991042	13.592878
597	-29.195485	12.986998
598	-28.510147	13.715222
599	-28.290937	12.739545
600	-28.639007	13.677013
601	-29.381985	13.007697
602	-30.321123	12.664157
603	-30.665628	13.602942
604	-31.433975	14.242975
605	-31.370428	15.240954
606	-32.218785	15.770378
607	-31.347041	15.280416
608	-32.323542	15.495929
609	-33.320703	15.571235
610	-33.336335	16.571113
611	-32.904597	15.669114
612	-32.208674	16.387230
613	-33.199476	16.251914
614	-33.962112	16.898742
615	-34.795283	17.451758
616	-35.569069	18.085205
617	-34.779980	18.699483
618	-34.007539	19.334570
619	-34.883112	18.851484
620	-34.202748	18.118610
621	-35.166439	18.385628
622	-34.529944	19.156909
623	-34.660138	18.165421
624	-33.731405	18.536170
625	-34.300925	19.358147
626	-33.509797	19.969797
627	-33.002723	20.831699
628	-33.295087	21.788006
629	-32.336557	21.503014
630	-32.569744	22.475446
631	-33.100498	21.627921
632	-32.730082	22.556786
633	-32.307917	23.463305
634	-32.025276	22.504080
635	-31.383752	23.271182
636	-31.133467	24.239355
637	-31.411478	23.278777
638	-30.632492	23.905819
639	-31.197419	23.080678
640	-32.012986	23.659341
641	-31.352046	24.409781
642	-30.730962	25.193524
643	-30.132326	25.994545
644	-29.728849	25.079556
645	-30.651048	25.466272
646	-29.716417	25.821892
647	-28.735637	25.626779
648	-27.800401	25.272753
649	-28.638588	25.818136
650	-29.399286	26.467243
651	-30.396700	26.539108
652	-29.397137	26.568664
653	-28.399219	26.633170
654	-29.397097	26.568046
655	-30.388571	26.437745
656	-29.957958	25.535208
657	-29.873223	26.531612
658	-30.829016	26.237569
659	-30.026613	26.834352
660	-30.975340	26.518257
661	-31.645674	27.260317
662	-30.977560	28.004376
663	-31.831623	28.524546
664	-31.553597	29.485119
665	-32.459123	29.909411
666	-31.468737	30.047747
667	-31.942220	29.166944
668	-31.884968	30.165304
669	-30.958914	29.787915
670	-30.299159	29.036434
671	-29.619404	29.769873
672	-29.785472	30.755987
673	-30.728920	31.087508
674	-30.968767	32.058319
675	-31.529917	31.230604
676	-32.306197	31.860992
677	-33.052035	31.194865
678	-32.414243	30.424657
679	-31.577535	30.972307
680	-32.550572	30.741659
681	-31.726339	31.307909
682	-30.812686	30.901413
683	-29.873253	30.558679
684	-28.915005	30.272741
685	-29.905242	30.412134
686	-30.610262	29.702947
687	-31.343295	29.022754
688	-32.200432	28.507665
689	-33.044971	29.043160
690	-33.722283	29.778856
691	-33.202890	30.633391
692	-33.432762	29.660170
693	-34.292893	29.150098
694	-33.294964	29.085769
695	-32.318549	28.869866
696	-31.324183	28.763871
697	-31.381506	29.762227
698	-31.854206	30.643450
699	-32.137325	29.684365
700	-33.026502	30.141929
701	-33.966362	29.800370
702	-34.851336	30.266010
703	-35.138877	29.308242
704	-35.632778	30.177760
705	-35.060521	30.997834
706	-35.733158	30.257862
707	-35.002850	30.940980
708	-35.867357	30.438358
709	-35.050839	31.015679
710	-34.961962	32.011721
711	-34.508686	31.120351
712	-35.496521	31.275855
713	-34.626988	30.781979
714	-35.304434	31.517553
715	-34.773757	30.669978
716	-34.338844	31.570450
717	-33.485742	31.048705
718	-32.767963	30.352435
719	-33.210822	29.455844
720	-33.555417	28.517092
721	-32.965510	27.709621
722	-32.194617	27.072656
723	-31.223440	26.834298
724	-30.749847	27.715042
725	-29.772215	27.504719
726	-29.632708	28.494941
727	-29.771198	29.485304
728	-30.675677	29.911823
729	-30.687914	30.911748
730	-30.754257	31.909545
731	-31.718872	31.645884
732	-32.460171	30.974709
733	-32.433294	31.974348
734	-33.413982	32.169925
735	-33.118338	33.125223
736	-33.552211	32.224249
737	-32.830284	32.916218
738	-32.227734	33.714300
739	-32.991377	33.068660
740	-33.374114	32.144803
741	-34.240053	32.644953
742	-33.601275	31.875563
743	-32.788474	31.293021
744	-32.523845	32.257371
745	-33.470670	31.935625
746	-34.456948	31.770529
747	-33.459644	31.697143
748	-34.345400	32.161295
749	-35.037728	31.439712
750	-34.377515	30.688633
751	-33.693026	29.959610
752	-33.756103	30.957619
753	-32.834691	31.346206
754	-33.709155	30.861116
755	-33.109276	30.061025
756	-33.748080	30.830395
757	-32.878015	30.337458
758	-31.878716	30.300009
759	-30.886074	30.178926
760	-31.821103	30.533495
761	-32.811754	30.397071
762	-31.895358	30.797344
763	-31.056574	30.252879
764	-30.056601	30.245580
765	-30.943268	29.783171
766	-31.468806	28.932401
767	-32.238562	28.294063
768	-32.786271	29.130732
769	-32.370500	28.221262
770	-31.750126	27.436957
771	-32.543550	26.828288
772	-33.529661	26.662203
773	-33.467080	27.660243
774	-32.467159	27.672778
775	-33.174991	28.379159
776	-32.733464	27.481911
777	-31.816626	27.082653
778	-32.729765	26.675005
779	-33.233726	27.538732
780	-34.168203	27.894756
781	-33.442713	28.582989
782	-32.802944	29.351556
783	-32.151424	30.110188
784	-31.545639	30.905816
785	-31.721881	29.921469
786	-30.764373	29.633061
787	-31.524818	28.983659
788	-32.054550	28.135494
789	-32.576016	27.282222
790	-32.092599	26.406832
791	-31.448719	27.171958
792	-30.460542	27.018639
793	-31.042061	27.832172
794	-30.208245	27.280130
795	-29.825778	28.204099
796	-30.767000	28.541887
797	-30.096432	29.283735
798	-30.005234	30.279568
799	-31.004351	30.237552
800	-30.152843	30.761894
801	-31.067981	30.358751
802	-30.549530	29.503644
803	-29.781152	30.143639
804	-30.142219	29.211100
805	-29.928589	28.234185
806	-30.599315	27.492479
807	-31.313767	26.792795
808	-31.919989	27.588091
809	-30.933870	27.422054
810	-30.013589	27.813313
811	-29.432367	26.999568
812	-28.598014	27.550798
813	-29.303370	28.259650
814	-28.441273	28.766392
815	-29.264787	29.333688
816	-28.627476	30.104294
817	-29.627263	30.124936
818	-28.632021	30.222376
819	-27.668209	29.955793
820	-28.118355	30.848748
821	-27.448171	31.590943
822	-26.498557	31.277523
823	-27.498451	31.262957
824	-26.593075	31.687568
825	-27.414196	32.258321
826	-26.789380	31.477550
827	-26.211310	32.293537
828	-25.259971	32.601684
829	-24.943369	33.550242
830	-24.189097	34.206805
831	-23.673533	33.349954
832	-24.535395	33.857097
833	-24.625260	34.853051
834	-25.624767	34.821657
835	-24.889759	34.143598
836	-25.281412	35.063711
837	-24.313857	35.316369
838	-23.607994	36.024718
839	-24.529731	35.636901
840	-24.368621	34.649964
841	-23.868208	33.784178
842	-24.481167	32.994063
843	-25.470686	32.849661
844	-24.470872	32.830342
845	-23.534181	32.480185
846	-22.973330	31.652268
847	-22.286043	30.925883
848	-23.028956	30.256495
849	-22.092808	29.904890
850	-21.150499	29.570143
851	-20.693829	30.459779
852	-21.205099	31.319199
853	-20.307774	31.760570
854	-20.740932	32.661888
855	-19.838408	33.092526
856	-19.160930	32.356983
857	-19.928574	32.997860
858	-19.021276	33.418348
859	-20.018659	33.346055
860	-21.015768	33.422045
861	-21.498062	34.298055
862	-21.926141	35.201796
863	-22.578688	35.959544
864	-23.193389	35.170783
865	-24.172756	34.968696
866	-23.564772	34.174747
867	-24.354015	34.788828
868	-25.216363	35.295145
869	-25.833998	34.508681
870	-25.474906	35.441983
871	-25.040470	36.342685
872	-24.052547	36.187736
873	-24.913740	35.679457
874	-24.500760	34.768716
875	-25.385418	35.234956
876	-26.363081	35.445137
877	-25.682295	34.712655
878	-24.919446	34.066078
879	-24.023805	33.621300
880	-24.424434	32.705059
881	-25.424371	32.693856
882	-24.988168	33.593704
883	-24.206429	34.217310
884	-24.197068	35.217266
885	-23.448777	35.880636
886	-24.399374	35.570208
887	-24.907382	36.431560
888	-25.773599	36.931226
889	-25.597719	35.946815
890	-26.590920	36.063227
891	-26.505431	35.066888
892	-25.783166	34.375272
893	-25.313405	35.258066
894	-24.908703	34.343617
895	-25.400110	33.472688
896	-26.212131	34.056316
897	-26.557467	33.117837
898	-27.524797	32.864316
899	-28.476185	32.556323
900	-28.402657	33.553616
901	-27.723264	32.819842
902	-28.252016	31.971066
903	-28.847276	31.167533
904	-27.973323	30.681524
905	-28.921190	31.000188
906	-28.118267	31.596270
907	-28.844487	30.908808
908	-29.807985	31.176523
909	-30.234773	32.080875
910	-29.591531	31.315212
911	-30.483585	30.863282
912	-31.471112	30.705832
913	-30.562399	31.123253
914	-31.382467	30.550989
915	-32.144228	31.198848
916	-31.431916	31.900711
917	-32.302005	32.393605
918	-33.181031	31.916832
919	-33.493382	32.866799
920	-34.490689	32.793457
921	-34.721143	31.820373
922	-35.708161	31.980982
923	-36.686822	32.186466
924	-37.172629	31.312400
925	-36.943668	32.285835
926	-36.595717	31.348323
927	-35.605001	31.484272
928	-35.020375	30.672969
929	-34.430003	29.865837
930	-34.017926	28.954688
931	-34.989408	28.717575
932	-35.726457	28.041735
933	-36.142330	27.132313
934	-35.371893	26.494796
935	-34.377410	26.389904
936	-33.405559	26.154306
937	-33.869011	25.268183
938	-34.332508	26.154281
939	-35.139205	25.563315
940	-34.923449	26.539762
941	-34.450442	25.658704
942	-35.181404	26.341121
943	-34.853984	25.396243
944	-34.366639	26.269452
945	-34.625980	27.235238
946	-33.656929	26.988377
947	-32.974848	27.719654
948	-31.977772	27.643241
949	-31.377751	28.443226
950	-31.746040	29.372937
951	-30.872314	29.859355
952	-31.510129	29.089166
953	-30.565932	29.418547
954	-30.198964	28.488313
955	-31.185979	28.327682
956	-31.557257	29.256204
957	-32.256311	28.541135
958	-31.627575	27.763516
959	-32.547344	28.155977
960	-31.674211	27.668496
961	-31.934606	26.702994
962	-31.944417	27.702946
963	-31.229285	27.003956
964	-31.419463	27.985706
965	-32.288522	27.490998
966	-33.013341	28.179938
967	-32.918783	29.175457
968	-33.898747	28.976283
969	-34.581426	28.245564
970	-35.518436	27.896263
971	-34.721817	27.291783
972	-35.114188	26.371976
973	-35.848885	25.693581
974	-35.178251	26.435369
975	-34.513449	25.688350
976	-35.449613	25.336787
977	-34.748548	26.049884
978	-34.218022	26.897553
979	-35.170924	27.200832
980	-35.884934	27.900967
981	-35.554318	26.957202
982	-36.298414	26.289129
983	-36.557997	27.254850
984	-35.671738	27.718041
985	-34.691021	27.913475
986	-33.913083	27.285135
987	-34.242868	26.341079
988	-34.032813	27.318768
989	-34.866966	26.767236
990	-35.678318	27.351794
991	-36.364807	28.078934
992	-37.257938	27.629136
993	-37.541860	26.670289
994	-36.892219	27.430530
995	-35.935284	27.720832
996	-35.459101	28.600178
997	-35.274534	27.617358
998	-35.521801	26.648410
999	-36.505543	26.827999
1000	-36.062951	25.931276
1001	-35.465299	25.129520
1002	-34.862017	25.927048
1003	-35.773608	25.515950
1004	-36.622735	24.987762
1005	-36.438570	24.004866
1006	-35.622704	23.426626
1007	-36.610481	23.582497
1008	-36.168543	22.685452
1009	-35.540860	21.906982
1010	-35.089863	21.014457
1011	-36.083779	21.124603
1012	-36.608845	20.273541
1013	-37.032966	21.179147
1014	-37.651234	20.393179
1015	-38.594423	20.725433
1016	-39.517207	21.110753
1017	-38.887783	21.887816
1018	-39.882617	21.989326
1019	-40.489788	21.194755
1020	-39.710958	21.821990
1021	-40.698561	21.978961
1022	-41.080415	22.903184
1023	-41.013860	21.905401
1024	-41.556405	22.745428
1025	-42.085760	21.897028
1026	-41.110891	21.674246
1027	-41.651326	22.515632
1028	-40.741249	22.930070
1029	-41.731445	23.069755
1030	-40.900452	22.513471
1031	-41.874258	22.740854
1032	-40.938223	23.092761
1033	-41.197173	22.126870
1034	-41.883350	21.399436
1035	-42.833206	21.712123
1036	-43.315863	20.836314
1037	-43.413372	19.841079
1038	-43.284203	18.849456
1039	-42.880658	17.934496
1040	-42.107191	17.300659
1041	-42.297313	18.282420
1042	-41.390691	17.860477
1043	-42.104727	18.560586
1044	-42.428035	17.614292
1045	-43.151765	16.924209
1046	-43.100614	17.922900
1047	-43.183559	18.919454
1048	-42.222057	18.644655
1049	-42.525563	19.597485
1050	-41.526240	19.560675
1051	-41.576363	20.559418
1052	-40.613728	20.288614
1053	-41.189529	21.106204
1054	-40.567048	20.323569
1055	-39.676527	20.778511
1056	-39.442132	19.806370
1057	-40.439325	19.731493
1058	-40.923609	20.606404
1059	-41.921859	20.665531
1060	-40.928893	20.547131
1061	-41.159075	19.573983
1062	-42.137795	19.779187
1063	-41.428795	20.484396
1064	-40.560284	19.988726
1065	-39.709826	20.514768
1066	-40.091090	19.590302
1067	-39.342991	20.253889
1068	-39.350198	21.253863
1069	-38.547225	20.657847
1070	-37.745376	20.060321
1071	-37.577261	21.046088
